,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
23864,504622.3417831422,2,1,2,27,0,-1,-1,-1,-1,0,8998.663459288244,14100.500792594938,2739.155944801156,6960.001648966818,13338.97433140798,9274.3203443748,8036.971041642354,9690.647307280868,7387.491240528649,10224.43285028648,12206.960758599886,25572.045239445026,0
23865,494672.0303675223,2,1,1,44,0,0,0,0,0,0,112073.23265195558,92025.43933816544,82546.3948289666,98457.91854177632,176914.16496464118,168515.11061700078,5761.325354197683,5217.223406567451,16569.328184821497,98826.49056020276,8129.3366139278,20036.538714269223,0
23866,144609.69173072497,2,2,1,40,0,0,2,0,0,2,144705.75926010346,139661.5235620237,143688.10517622376,145961.22304058008,130460.73697950252,131191.0639059277,13125.121182052728,756.8023866558144,7753.349844579614,8298.708084435948,4392.900949309692,4505.403542563408,0
23867,326305.66596824594,2,2,1,52,0,0,0,0,0,0,20275.3589407206,147527.37489001369,173200.17787559156,146360.66348864237,148443.0757138607,169199.5985760974,151972.51023483326,5218.612553029316,6826.252266360289,1929.4689579450776,2611.615404705467,2691.422800744495,0
23868,149895.4142694231,2,1,2,24,0,0,2,0,0,0,18383.879819416783,10026.694054065209,16982.539098628346,-860.9461920683007,971.9493136969504,2061.701995636986,4792.408635641526,6262.111920627723,-147.90566206821177,-1499.0947623683678,4013.9111986575663,87.1799638059311,0
23869,268555.7185402383,2,5,2,31,0,0,0,0,0,0,148136.77073967608,157391.73587586428,168965.81139787912,142218.691259839,142727.58487104918,138506.819874009,8499.281975508366,12290.838844319976,10765.517868186058,8052.906666203846,2464.3434302128358,9554.643850947356,1
23870,306651.61991558643,2,2,2,31,-1,-1,-1,-1,0,-1,-5099.115678362161,4118.293380840638,12944.1507109906,6179.783356087112,7860.753126194146,3502.368258807285,-2693.4642442734776,3579.283882509344,7745.956929790467,1696.5335725607222,2445.659720625929,10443.74113750794,0
23871,242474.69050449328,2,1,1,34,0,0,-2,-2,-2,-2,9889.11518840776,4596.081493516439,-1990.0240695907744,2442.0594690778,-379.409753095799,638.8490643458564,-1306.2786143842436,1092.9195979072472,5597.426208570204,2276.829218498737,176.07993992332706,47.39351204323514,0
23872,426109.29615628114,2,1,2,34,-1,-1,-1,-1,-1,-1,13754.345628732091,3431.149475992433,9843.4937816491,2651.6331052676023,-8678.188264862447,-9211.381849390687,2941.575501464637,8163.420367649693,1309.096022736504,2880.38947144696,3272.969219711628,10624.382894094384,1
23873,358099.7815346823,1,1,2,30,-2,-2,-2,-2,-2,-2,640.5543495224548,-8846.108006651828,-9866.182968857642,-1860.8699565479656,582.3199425441098,14629.421144092765,-2961.5575276969744,759.4722040884793,-3742.721314989935,-1135.559376864638,-4106.719851356773,-947.4036931012996,1
23874,327416.97590410727,2,1,1,46,-1,-1,-1,-1,-1,-1,6692.830250052324,40569.17810676828,6478.341025623778,6072.57375385617,92444.77735918388,20482.10229998737,39072.64124827207,23963.601582426007,14437.66276648423,86754.45833895387,13092.59356520378,51342.27537754848,0
23875,320234.81746037584,2,2,1,33,-1,-1,-1,-1,-1,-1,6528.4288729464015,3273.8803178713983,-4579.3857863218,10469.082262965185,-1528.5361263969207,7762.376920352984,2675.909380603387,-2791.591198957803,804.1894930023367,1257.244848377585,2609.690202981151,4924.916499452003,1
23876,332978.28124430496,1,1,2,36,-1,-1,-2,-2,-2,-2,7816.718526893424,4101.096311592721,-8025.449182823321,-7188.363503537357,10889.852526066308,-10595.26026530672,1164.0459609076418,-555.9367634198785,-2106.1079585658613,1505.8277669200156,-224.3959060727784,835.1252460663824,0
23877,209213.63004325947,2,2,2,22,-1,-1,-1,-1,-2,-1,10739.293021588626,-14213.345656949712,-10257.549135167144,-720.9583604813795,-7656.443226519988,36915.60206925689,-407.02937042541697,5387.653397262594,-7238.609353860768,1652.6746689790075,54822.05369992789,-1459.812992368647,0
23878,275429.4102264038,2,2,2,28,0,0,0,0,0,0,232113.75315079745,203440.97048832412,364234.9883683458,197345.42116391327,159223.8636368408,149790.3438642756,12737.08322204754,135574.2812618358,9486.736926930633,7651.34498849406,3437.842251938174,1963.753719971686,0
23879,485428.2033741475,2,2,1,50,-2,-1,-1,-1,-1,-1,10552.285081772863,72381.79522255223,52523.21470358847,22305.950653283868,22678.177769421607,-5690.472029897561,87013.82692698104,58220.99198315933,28835.751984768063,19860.218729953456,-1792.8337918949155,17217.541983232575,0
23880,144500.30612269536,2,1,2,31,0,0,0,0,0,2,84605.88263947396,92093.14167537972,103932.84343642212,103899.56287270988,118056.5023573866,118654.72699189027,1792.6255200716323,4885.622700031251,4615.246941018844,22492.873955455,-2095.802468727569,7211.340124558482,1
23881,218170.17121186983,1,4,2,26,0,0,0,0,0,0,200018.5992358091,203732.47629196863,220868.7016694695,220267.5704059484,236024.46321331983,232349.39057269585,9083.95947805748,21531.71231016797,6730.782317445407,4385.750819337309,6343.1002701018815,5072.023450265174,0
23882,239226.95302448815,1,2,2,41,-1,0,0,0,0,0,23107.26043011644,29475.82205229291,29196.301730023493,16590.258352114022,14179.051908541827,13465.321484043094,11494.516767622885,-4212.947373698453,2247.9195003462687,644.0065415280658,517.6560039323106,3464.352342195534,0
23883,215973.6392296665,1,1,1,37,-1,-1,3,2,2,-2,7284.736872672795,10293.00208156957,14601.774531351852,2708.1591806490896,-11813.694007060203,14728.226929223509,-242.8219955866616,-2624.5704377570755,-3215.126233144973,2061.13986616655,402.47588907269,2382.7858143398576,0
23884,154373.46124343004,2,1,1,42,-1,-1,-1,-1,-1,0,-1045.986500338382,-16163.822282772104,-21686.1346646473,12030.520257657156,-9048.640471216357,-8194.232128688518,4490.879397955283,-706.3131141551617,7910.257700539188,4600.961513212972,-336.1054622779479,1359.0477664557447,0
23885,321970.8236222247,2,2,1,38,-1,-1,-1,-1,0,0,6342.252325725338,-5711.539990903371,-1311.142777048517,3687.137460294791,8139.078913483643,3562.8461791163845,6897.618545482346,5052.459214720562,9350.97977914779,953.8392920007202,-1492.8387725428431,4672.198139975587,0
23886,363554.3816594097,2,1,1,31,0,0,0,0,0,0,24894.374592428914,19372.98756035822,23336.368688789385,7094.281952495054,22486.202668268237,531.7932161897725,2746.163933606252,1926.3499462288544,5408.694094995982,19421.515964345694,5119.695770801289,5272.91545717023,0
23887,501124.0220401068,1,1,2,36,0,0,0,0,0,0,153241.85538477747,149592.20645822742,106320.90472646664,158753.8675562239,124659.83779568267,93390.86870036145,13683.322236799118,8577.969287504513,42063.90534173513,15220.200556220576,23301.825967562512,64790.3025793244,0
23888,201417.5563961636,2,2,1,49,-2,-1,0,0,-1,0,11235.547147990554,1119.3488410587688,4919.9895864165,3564.298987642376,657.3911463007789,3359.768807708453,2753.7230158779425,1941.2189187822128,13920.563201501698,4231.884841306133,9358.841891755395,2837.6060807023573,0
23889,196902.88108915547,2,2,1,31,0,0,0,0,0,0,231314.2170270768,232616.82952364683,230276.23818264072,212225.2732655674,177164.3326446607,164091.8855502056,7351.25819542803,5440.651857774434,9337.42757625894,2347.020488659814,5956.604228647303,5115.040440981338,0
23890,312590.68245802406,2,2,1,44,-1,-1,-2,-2,-2,-2,2099.78312950991,-4337.501879859389,-12358.33947023412,-6435.394905451914,-6154.101246807591,425.988602422379,1501.7117659426262,2550.354653229638,6910.793749639559,-1452.8517483528967,2278.5001207379537,4081.9250549227127,0
23891,304496.8962497203,1,4,2,26,-1,-1,-1,-1,-1,0,-10077.620641414953,13545.391153890045,-1079.8786190509345,-7472.630788149866,-3919.910201932876,1054.437872288783,2950.841269653074,-289.0611526629523,3091.003753571749,437.8908102975228,1863.5043347121,820.7358449519888,0
23892,201022.93015989536,2,1,2,39,0,0,0,0,0,0,125167.7083370872,119236.12692592044,113833.91440795654,112051.579814924,103241.80043356256,117429.22530107092,5880.410252272875,1437.4218635233333,2871.528011757897,7853.185651684883,3168.533623783595,703.1479214329229,0
23893,198940.22670991387,2,1,1,35,-1,0,0,-1,0,-1,254.3762862415797,6748.256569493657,1825.966106784722,4673.227427277025,-14449.110733028248,19869.83828678729,-1406.7637982712176,-6044.480743455077,-236.79890565840915,637.2466717780967,1981.9914191929824,2924.597114702543,1
23894,188486.76015907436,2,2,1,39,-1,-1,-1,-2,-2,-2,7956.583394055342,13585.822343085943,1246.570788971241,-5262.563293669391,-3910.767933258295,2998.733680572137,4813.823026395486,-2679.9925791002934,4021.7523737751567,-2111.037750229429,706.5628370548083,-3750.8723653107327,0
23895,207146.28543275548,1,4,1,44,0,0,0,0,0,0,101780.27850201188,101319.20296110748,103597.04921716008,76161.91462512955,71118.92161520089,82581.23345614389,1078.4778769222598,3363.293186195632,6175.075971079088,6583.678917150486,11146.63925791698,14584.88731383635,0
23896,270732.16172242747,1,1,1,37,0,0,0,0,0,0,152658.38745918818,158246.9646388503,148020.28129025246,132987.2901734474,120701.30815531252,125861.0213384075,10081.964220114614,10882.229698284547,7570.979959367125,5717.031315211165,1609.344730603244,1634.036935854409,0
23897,212864.84775539525,2,1,2,29,-2,-2,-2,-2,-2,-2,-11993.302520799292,-5601.282162642696,27311.272972082385,-19353.879559191155,6069.166936093194,348.814594011642,11224.624955084992,12705.955153761732,526.6203245023871,10036.446560979526,276.3059167774394,123.8193897429727,0
23898,369341.3894320881,2,2,1,25,0,0,0,0,0,0,367415.8294295796,366675.1110896628,364491.0916152425,303101.7611015263,249717.18512292483,214225.46380891412,15946.852633125549,13499.49203489475,13318.56356907494,4303.699070064589,3757.7943864244503,8490.448559955505,1
23899,178071.5504529233,1,1,1,44,-1,-1,-1,-1,-1,-1,12366.611038759656,3539.5844737008624,5843.619192490484,-1034.0687977090115,5345.305299243541,5145.074651797093,634.1755044290289,4073.355447144859,-1368.2842864579843,6103.328222602435,6374.90559959844,8398.208311575438,0
23900,300067.1934376421,1,1,2,30,-1,-1,-1,-1,-1,-1,-2695.8941875355385,-6872.01537009925,-2046.7254284887604,2054.2931960421856,5017.467077341112,1184.7313401285996,284.2991319356881,-369.5615546404461,-625.5979297393585,2200.2939668439385,2131.388573224932,-2657.7439889325224,0
23901,178334.3193288294,2,1,2,29,-2,-2,-2,-2,-2,-2,15101.63034738135,15360.53203596916,7455.450340822731,-12146.46999198504,4359.62812959377,8573.883824815126,5885.901717829904,6245.466477495731,3539.07258074487,2993.9648621085707,358.5509935112772,-2249.0328262788244,0
23902,157956.6564828056,2,2,1,29,0,0,0,0,0,0,115610.89376022072,78848.40129806496,95558.8295284347,71436.14849726975,48595.32585636988,50592.25878506595,3543.523932446672,4865.668200664723,2305.23084158399,2685.4413806912025,679.3675361508176,4405.613720544505,0
23903,206728.0193420273,1,1,1,42,-1,-1,-1,-1,-1,-1,2237.3880498196377,-3837.968588646566,-624.9204600075518,5245.358396088966,-1601.0427369412992,9076.073377091816,170.68818707192577,-3689.2747662218007,-1907.565504253592,4965.396565447047,6485.6996190657865,28839.98735447613,0
23904,229990.0498178209,2,1,2,28,0,0,0,0,0,0,7331.266494783236,2381.7456519037305,9975.560682859095,11259.724487313892,10123.85188992478,36138.07256019686,2029.8565988239916,8772.30444771069,7439.4874987358835,5660.382394618353,6044.91838538404,5692.867633498076,0
23905,400488.6538201404,2,1,1,47,-1,-1,-1,-2,-2,-1,23283.197290053664,3256.603319868531,7362.995052276336,2756.019553433045,-1774.0662271511796,104740.41451776352,12570.261816671253,72.9067163685851,2846.960123690249,-2008.4293287135283,94957.80035660278,44163.05873696986,0
23906,425946.1130598559,1,1,1,41,-1,2,-1,-1,-1,-2,17475.391432685567,3140.862250942685,287.25348229671954,-1616.8636592997937,-11608.847249921304,4869.2370525984,1708.4785605090776,2505.0402765388435,2468.4228171671643,2167.54026233606,344.0756412206009,4061.7864853339647,1
23907,326955.9824994557,1,2,1,37,0,0,0,0,0,0,360949.8508803913,385665.1123233501,359248.57828796253,291229.57187374175,269496.50292011927,233179.04631760437,13322.23753449711,14802.937720829048,11411.428380342611,6427.0214131578105,10634.726494856091,7099.354979510221,1
23908,155558.93623816172,2,1,2,29,0,0,0,0,0,0,93092.98880453972,91527.76331047234,92701.48802509716,107913.02749075754,97363.568157829,114466.18201349847,3704.6964760332553,5979.146981735188,-475.4607944616373,4878.756260741151,2913.644702582892,3448.3730923935336,0
23909,181135.0565322975,1,1,2,29,0,0,0,0,2,2,94308.76585350238,88527.63014646726,90682.34498895216,109723.58354843,114958.84778937387,106274.23949415585,226.22687898975076,607.9912925040157,6381.726087558231,1664.944841510649,-1894.293182720833,6650.992915463056,0
23910,383156.8301714927,2,1,2,28,0,0,0,-2,-2,-2,204742.55479401172,220955.2882199429,3432.4800513628343,13108.705352863855,2743.9234582784798,-2740.296730145521,6767.32761460968,-1643.2908842957493,-1772.902871977217,-1818.008073578032,-280.7340146091094,-1950.6147841926213,0
23911,203158.83104215004,1,3,2,30,0,0,0,0,0,0,214113.5910330857,220123.610269804,217484.63073903145,185966.52409270796,44645.20616772729,-5944.875899316305,10798.038823386882,9169.604584176246,8581.783082129834,6713.662409070387,3006.220603184662,152837.15628416266,0
23912,453780.03573379695,1,1,2,34,0,0,0,0,0,0,263647.9364736396,220667.65801420767,251074.54337497475,209490.37887883396,208972.16971908277,199875.47108058308,24629.841975417025,54952.933598464086,7247.664535116902,3007.7016312108294,8369.013596382374,12028.007566742512,0
23913,211878.18528224007,1,1,2,32,-1,-1,-1,-1,-1,-1,4147.279991996254,-6626.5756413479085,-15095.769815217616,-1769.877290301466,-4142.867671067428,12163.510895955857,5370.935374347833,403.2640802761816,3417.2502069064294,2471.6407052047844,-1277.019897092979,-2634.4192185744955,0
23914,355745.97329938447,1,2,1,23,-2,-1,-1,-2,-2,-2,-12072.19146833933,-15565.144065111175,-5141.766821196786,-17589.68904546396,2313.5168924190302,-513.2058991560526,2192.676579178581,4644.990053796446,3828.881241683083,4991.66487466959,-437.1424967805266,2753.1303965331663,0
23915,150453.45697298585,2,2,1,40,-1,-1,-2,-1,0,0,-13416.362346233407,1271.8515992874045,-19666.596809348,11018.9617255211,11490.65051472855,-117.43512868389372,206.64097567977785,524.681582569597,9840.852586021234,1445.988306870364,1074.5365190477555,-626.6170926491868,0
23916,139207.261848592,1,1,2,32,0,0,0,0,0,0,103670.37992665112,103693.3551340487,68758.28294254551,74878.14845498791,73711.16571376976,70161.79434003237,3682.967968759602,6452.333286577916,2647.5565560174573,1240.0136086391103,-734.9851283974112,3616.115442465805,0
23917,188646.10894365955,2,1,1,46,0,0,0,0,0,0,189666.61882823863,202422.6010681157,183279.22437922415,200267.5150490622,186658.94950472977,193020.48957395743,5832.570975896451,10748.742400489698,5640.0793526481575,12095.903231878165,13970.679330432553,7343.204591738727,0
23918,213538.8113177656,1,1,1,38,-2,-2,-2,-1,-1,-2,-710.3905601587935,-1801.124807531843,949.3586724844436,-3341.640186795984,12653.914274688965,5881.169068786409,-740.7669251706864,5416.594433123352,2358.558713309004,1733.913426717624,-1672.8125811993305,2819.350129232546,1
23919,157409.72326988226,2,1,2,26,0,0,0,0,0,0,72587.69531570944,57370.66829981387,60612.84619698856,41265.60437303192,62267.81281040544,46199.39244174913,2980.190957074108,9190.67613472714,-2238.310889214804,3004.299332354531,2073.2152701646023,-184.30262173841948,0
23920,323778.2374012172,1,1,2,32,-1,2,2,-1,-1,-1,4190.916328280173,7795.245228211182,12758.68221218542,1558.4601069977289,6685.413152467662,15181.054749558762,3233.630705875346,807.5152982749877,1619.7259348998382,1129.241663090543,3361.3848072111427,3419.3537816463186,0
23921,261459.54663146363,2,2,1,49,-2,-2,-2,-2,-2,-2,-1443.3242572300687,7992.756505295463,757.9746575695708,-1180.1266075417063,-3992.1549636818654,-7887.703400232113,2217.4639089463585,3016.513293586737,-698.716142394009,-2542.226939552383,2519.646584681864,1024.535857647715,1
23922,510072.1148416218,1,1,2,28,-1,-1,-1,-1,-1,-1,8225.570029946548,2610.1852478382766,21457.578828227422,49502.17419667552,19654.096166938456,42058.27803658279,1866.0254030669469,18051.77594892033,41919.43419064377,6370.615853194679,33219.54206189441,12001.676304432152,0
23923,215769.6415414359,2,2,2,51,0,0,0,0,0,0,210282.42168955933,217483.1085949372,200757.22477611448,226381.83016630769,183058.23287276985,176148.19933188384,16797.66708908705,13560.690202187774,9740.124146974937,9982.34274197893,11899.5144874632,11849.037392259732,0
23924,253917.6611756208,1,5,1,28,-2,-2,-2,-2,-2,-2,-20571.113438145665,-17614.867578525347,15389.30508422785,-10239.533686835395,3144.4340927726507,-10453.217903587094,1117.7427280388845,30.460178665677404,242.90075779124635,-3763.105568920503,660.0157130966833,-1599.2847026455036,0
23925,390016.3110294272,1,1,1,35,-1,-1,-1,-1,-1,-1,26567.471450623405,-348.19663119116467,-1909.9268378508475,5288.185026900263,2159.117791459924,-4173.965923788256,3528.0124075340163,911.083349984494,-4739.683453797483,-2236.129088433,1935.9688854057215,296.2605073066756,0
23926,661921.1346850384,1,1,2,37,0,0,0,0,0,0,4469.547140726698,11055.637532105697,15477.513748953235,22019.372750893825,9545.157425169991,163961.24627954583,4760.781843327025,2210.487177839194,1055.4666906685163,516.7978956553071,160926.5723548944,7284.473797188857,0
23927,265871.0220421181,1,2,1,36,-1,-1,-1,0,0,0,26697.553940973547,13525.944010879944,36811.90608842825,39251.800250209606,16949.67616872518,-2168.493403409623,4315.867417656415,32142.40134536738,9279.894089683074,1292.436426357287,189.1671512417748,23603.825435973948,0
23928,198121.8299047199,2,1,2,25,-2,-2,-2,-2,-2,-2,-7228.375181609832,11018.526073478446,-1982.2218136810657,27371.417084136472,-9455.282760738051,1072.9127484311423,4480.922429654781,-1176.557590817968,22852.928171636733,3626.864482873046,1893.2286531117009,-2632.3417160930658,0
23929,192688.77442494137,1,1,2,29,0,0,0,0,0,0,48266.03765830376,55513.47466718184,50953.717488926726,43900.77070946859,58795.94803230981,43185.71563401487,5582.10273655042,811.7254250931044,3206.27364850699,-1331.4531230550217,-2782.6114884279623,-1800.206480502984,0
23930,163159.91491751262,1,1,2,42,0,0,0,0,0,0,172353.45302377356,97459.8158391489,96174.32498619128,95962.4165218523,117959.17831703096,98844.30371017566,9354.161449822865,6817.025116559127,2592.9401765061443,9138.821598534114,6958.981650810991,3328.9344508168915,0
23931,235647.9614336259,1,3,2,40,0,0,0,0,0,0,245732.45474525,236032.89343691748,248398.55729025183,219666.41487679345,234482.79981766705,243469.2164574304,8253.444858919433,5737.290951567145,6504.228744905073,12333.049388476336,224378.3570755325,7473.355846547927,0
23932,138690.1089118077,2,1,2,25,0,0,2,0,0,0,55520.33740701419,51565.05256606166,50802.3837505136,47618.488009672285,54457.16675842466,51997.10652997885,6759.664679798613,1373.5580579258783,-1964.179417403734,-1404.4415274042976,761.0268594543822,-2684.033698784582,0
23933,312108.696513754,2,1,2,44,0,0,0,0,0,0,46907.78340993925,55730.02221210247,69569.01775952561,71432.8626725009,81087.10792394188,75962.25067400257,56861.13051951192,21237.756866529835,22615.859748345563,16118.131078495042,43035.3609188852,39938.98360677174,0
23934,358698.84941702324,2,1,2,24,-2,-2,-2,-1,0,0,-2659.231779276711,-3107.844360734756,524.8693559698987,21422.831335530493,30250.26599720515,29583.24551437543,-955.3810416296444,-2123.981919703085,18705.338228530127,595.2882449585386,3058.835219022156,1045.1623375716908,0
23935,739099.9636130192,2,1,1,45,0,0,0,0,0,0,110977.60171506013,119530.39148989144,104675.26387248296,91436.49106072684,87751.69624366587,82545.40741593408,10246.257688456328,8254.760446084325,11042.780192717992,8164.031867934143,1582.026949390021,9190.434863153214,0
23936,345335.4261503978,2,1,1,54,-1,-1,-1,-1,-1,-1,-15437.820416743838,30879.36934764428,11315.399723043469,10606.799597666297,586.563379112129,4031.122531218137,37112.80306637024,3727.812198593527,14001.956865207458,9670.534239218454,11835.80339283248,14391.100567869958,0
23937,161334.00527294588,2,1,1,37,0,0,0,0,0,0,142830.45279947162,143908.3887372988,135152.6538493391,139977.3230079476,137142.9413489414,116121.38321268254,8683.193987237959,13455.384105894736,10609.961192905204,7276.395920745883,4005.054377598549,6463.185205287477,0
23938,170958.1717544314,2,1,2,40,-2,-2,-1,0,0,0,-12675.749095838744,-19184.816021457904,153942.88462375745,146154.69199126927,41239.54979520525,50684.90866684918,3598.824607906762,163928.6011619906,7374.306959166673,3111.654579911874,1409.193204799552,4411.35154196991,0
23939,247494.10575455736,2,2,2,41,0,-1,-1,-1,-1,0,5426.864114314252,-12280.262826903188,7683.964017885094,12907.176505190966,5122.453128177615,11240.902014409894,-1594.2652413040146,-1723.7569497211562,3123.500273215447,362.5805560449194,2804.616635663579,3078.783106661811,0
23940,306507.9791656144,2,3,1,42,-1,-1,-2,-2,-1,-1,8388.8301173672,-8209.566837650202,-10996.338089613955,-6057.361753491069,-5023.956908533016,-1259.9816827410136,-465.6339360103183,-1961.906614702288,-1672.0726294968035,-167.73060204298304,92.04304089090262,-2261.593248943185,0
23941,230108.5376569806,1,2,1,35,0,0,0,0,0,-1,198518.37128219687,182789.15982840143,185923.765519798,172222.97170769423,118857.84433656822,191150.2746296235,11079.48656393506,7624.762331659096,941.1034403254404,7762.560632609953,187780.15677466584,10403.90409207979,0
23942,353672.4870891519,1,2,1,37,0,0,0,0,0,0,222186.8067634356,219727.43183627943,221369.55494208983,256461.3480056015,255921.9426045224,287178.6061361651,5036.9705212592135,7651.991156748163,39989.3002459765,6936.387547906179,35031.130780129635,19727.16054562283,0
23943,217004.35909485497,2,2,1,33,0,0,0,0,0,0,155339.62337450785,115519.0424631831,98071.78715754888,107588.26332019328,93497.9726116894,84244.74889456807,3614.492197620141,-1259.5064409891602,6238.727301874289,1189.3406849524854,3657.8644168628543,-4113.966838383752,0
23944,259309.79463978863,2,3,3,55,0,0,0,0,0,0,186511.6692161902,185830.22836439344,206155.78284449375,200883.5820400256,169911.7184397657,158338.4956424709,9578.219027692236,5461.699843717523,4617.620261222357,11034.551390674256,3715.6324831115153,5164.398471761964,0
23945,518469.9477358996,2,3,1,46,-1,-1,0,0,0,-1,4725.069776010193,9055.636118774626,11159.127231955565,17753.888366983356,-10267.598689362125,28314.46633728291,8579.22921139538,5370.891507063438,-883.8974617017341,1840.10662339778,22887.972572204573,-1589.1328972055194,0
23946,207093.7397498841,2,2,1,29,-1,2,-1,-1,-1,-1,16845.932009652257,1531.5073105787058,-6801.02765610027,-13964.479106168868,-880.2472003336052,6186.698532875738,1776.9803309116337,3588.263003753282,3235.711389451409,2284.880635615941,2094.9168428511443,-1402.291425627514,0
23947,189850.256972348,2,2,2,53,0,0,0,0,0,0,173041.01188449853,128538.8000272061,117048.99579444292,131764.56390591743,145367.09031525307,141112.78723289233,5487.4666736746,1781.9226821613838,4937.652259399556,5323.788562020822,1792.4354097556557,8029.783534985616,0
23948,225828.42952479143,2,2,2,54,0,0,0,0,0,0,151916.62112759863,158397.64917697938,123315.7540075429,123077.38062195,101434.3075670686,134921.68923371617,18313.669218925443,-703.1033934025972,7791.503406665834,7128.928316808946,13447.194799739638,3297.8066503321734,0
23949,146321.82848358402,2,2,1,33,-1,0,0,0,0,0,40669.56569652644,52654.05468787178,49905.21119462397,43194.4173733671,47798.68304736479,46298.36726044142,2965.228152219038,8083.491810358163,2538.286141120259,1778.5306330222827,4590.962719130878,-4965.464515321803,0
23950,229271.44507056105,2,2,1,33,-2,-2,-2,-2,-2,-2,-7122.790947761596,11746.842228344069,4576.655556499556,6519.816447996015,11250.426253758578,12978.130227910362,11445.409202657163,5694.471429928084,2531.041404997938,2881.703449286938,5178.332588389616,3279.011146741136,0
23951,231316.77231138805,1,2,2,25,0,0,0,0,0,0,7894.129999505229,297.04686816277626,6712.406172414928,12728.923431203908,-5665.613052869396,19508.90084090268,703.1760339911034,4615.85123751251,811.9445660857893,-3814.5178353407655,-814.2647103176714,2002.5022446277767,0
23952,249898.0567437689,1,5,1,46,-1,-1,-1,-1,-1,-1,-8585.322795727194,-2336.921698407637,278.41744238753085,-4180.029228082144,843.2675194978865,-1316.1001159313273,3276.151873678846,3498.567644955357,-4546.618073651964,4316.466112246491,5598.325610151798,4443.856484752201,0
23953,189295.7566380794,1,1,2,39,-1,-1,-1,-1,-1,-1,-21918.318346562548,-23951.79062774341,-6818.4865817166665,28011.82146739505,5881.393717046985,6525.971322378116,1342.796653657805,3644.162891829559,18957.50815125859,6459.899582235199,2851.262549322746,4114.410110931341,0
23954,153310.95608771194,2,1,2,52,0,0,0,0,0,0,130559.77448877772,54121.03662007562,30739.04235212656,21181.06581204745,16467.159198065492,35435.87905058209,10039.1236782188,14625.57287243053,15129.616161139547,8787.227238956522,5469.3794835282615,3343.341599403744,0
23955,244046.98735455825,1,2,1,34,-1,-1,2,2,2,0,5880.939952841397,14815.87043249035,-7797.424863600469,-10386.073367552532,11646.713208534584,698.3670486975188,5732.677359878918,1223.6694492128163,7277.502134546104,-2032.58173110398,-2332.7347501801087,3324.219772624604,0
23956,149346.90656974007,2,2,1,30,-1,-1,2,-1,-1,-1,8180.755219433522,5943.761082248174,-8911.972055360657,8860.005731856,6587.610092665015,5370.20685363952,812.9789526221898,1727.802734155921,1560.3193315253038,978.7338785083044,2993.9793512530105,-2513.720624753403,1
23957,157163.07689290418,2,1,2,27,0,0,0,0,0,0,132761.95551676973,160003.10682073154,143103.83233152307,151711.08931994133,143645.8561142194,151452.76833250627,6075.0676996671145,7626.382791003144,7899.419513301482,8705.460384852435,3252.5272515231027,6293.195589220688,0
23958,151680.67629397052,1,2,1,58,-1,-1,-1,-1,-1,-1,23029.104320669023,22816.08515006189,12760.579408297288,455.2302114656743,-700.6117760556917,-17010.594249137015,2963.9160648909265,4242.566993265569,1429.2296825565024,155.62568757817803,3627.628496737945,3082.237542948821,0
23959,222939.85741051257,2,1,2,29,-1,0,0,0,-1,0,1374.3706642894826,7713.869362874459,5709.260451181335,-311.3445998891009,-10274.549261541844,1312.5467306495225,1585.848359088331,2780.839896087272,-439.2580780205385,402.2629088326967,-178.45496714262296,3590.769887224324,1
23960,190307.33138660385,2,2,2,41,0,0,0,0,0,0,219045.5652437636,215880.0596478797,102012.88970514244,66271.49842045963,44934.417107981455,35931.556759841405,8057.718258060713,3534.6548496006194,6149.070111084182,-104.8314222014842,5643.981613703069,3658.90890821853,0
23961,169314.97552154172,2,2,1,32,-2,-2,-2,-2,-2,-2,11928.97414315669,-7485.192452999846,4934.056582264907,23531.42892936995,6430.46606864998,698.3403078643939,1310.7998234316142,10986.924774794204,26868.67528492633,-1690.0552900431248,1654.2793144196226,-89.11650503593626,1
23962,203022.12361227107,2,1,2,28,0,0,0,0,0,0,2725.6821661310014,20264.99889033696,-1879.3015966556725,19314.59663520071,-1654.3553119774188,24464.502932752646,6239.393090926778,11665.288517477647,16345.617196243642,9531.121635840796,5178.983865515796,2736.6723544147185,0
23963,242559.6481567452,1,1,1,36,0,0,0,0,0,0,210233.57034677672,166792.16594711062,133121.74551943954,137426.09966918858,142631.7865497178,131153.02421788895,6087.056405541032,7758.497015346292,4145.294285335624,6852.213430642712,7205.321180072709,5722.900815477202,0
23964,260620.6989368072,2,1,1,30,-2,-2,-2,-2,-2,-2,-5682.323163207711,3491.07474142008,30709.20861174929,29897.416478822597,48110.78468643656,20639.042943212684,13857.183801305257,25637.910176698355,36040.5533971373,38067.83253822036,21631.567516057767,8231.101180489295,0
23965,328274.46413282905,2,3,1,38,-1,0,0,0,0,0,18820.30281622917,8979.714552196765,23490.422962431603,46651.48254365048,31280.387492049907,27626.450822048093,1110.0305255505689,4035.89781717926,5235.318427992507,4655.420864338947,1393.8219146992128,2612.117856494093,0
